Latitude,Longitude,Date,Average of merged_data.temperature,Average of merged_data.O3,Sum of merged_data.PM2.5,Average of merged_data.AQI
39.12886,-84.50404,31-01-2024 00:00,37.920833,0.015824,232.466664,39
39.12886,-84.50404,05-02-2024 00:00,39.679167,0.023588,146,38.5
39.12886,-84.50404,06-02-2024 00:00,37.5125,0.017765,324.633336,48.33333333
39.12886,-84.50404,07-02-2024 00:00,45.6,0.020765,185.84348,43.5
39.12886,-84.50404,08-02-2024 00:00,53.1625,0.042059,152.466664,47
39.12886,-84.50404,09-02-2024 00:00,55.808333,0.033,296.366664,49.66666667
39.12886,-84.50404,10-02-2024 00:00,53.141667,0.021647,112.266664,33
39.12886,-84.50404,11-02-2024 00:00,40.216667,0.019294,193.666664,40.5
39.12886,-84.50404,12-02-2024 00:00,40.283333,0.024412,286.633336,45.33333333
39.12886,-84.50404,13-02-2024 00:00,41.975,0.032647,123.933336,38.5
39.12886,-84.50404,14-02-2024 00:00,41.770833,0.029706,129.833336,38
39.12886,-84.50404,15-02-2024 00:00,44.554167,0.029529,129.633336,34
39.12886,-84.50404,16-02-2024 00:00,33.704167,0.031176,93.333336,31.5
39.12886,-84.50404,17-02-2024 00:00,22.0375,0.034,135.066664,40.5
39.12886,-84.50404,18-02-2024 00:00,28.870833,0.032471,138.933336,34
39.12886,-84.50404,19-02-2024 00:00,37.758333,0.025412,181.2,46.5
39.12886,-84.50404,20-02-2024 00:00,44.808333,0.034824,171.333336,47
39.12886,-84.50404,21-02-2024 00:00,51.004167,0.045176,272.333336,51.66666667
39.12886,-84.50404,22-02-2024 00:00,54.395833,0.034941,373.3,58
39.12886,-84.50404,23-02-2024 00:00,48.354167,0.031765,245.133336,48.5
39.12886,-84.50404,24-02-2024 00:00,33.720833,0.031176,137.2,34
39.12886,-84.50404,25-02-2024 00:00,41.2125,0.032882,125.533336,39.5
39.12886,-84.50404,26-02-2024 00:00,57.133333,0.045647,203.266664,52.5
39.12886,-84.50404,27-02-2024 00:00,62.891667,0.036941,316.233336,51.66666667
39.12886,-84.50404,28-02-2024 00:00,45.120833,0.025412,99.9,30
39.12886,-84.50404,29-02-2024 00:00,33.958333,0.028294,72.7,33
39.12886,-84.50404,01-03-2024 00:00,36.829167,0.020471,155.266664,31
39.12886,-84.50404,02-03-2024 00:00,46.358333,0.013412,147.8,35.5
39.12886,-84.50404,03-03-2024 00:00,52.433333,0.029294,126.9,38.5
39.12886,-84.50404,04-03-2024 00:00,63.604167,0.028118,185.29524,38.66666667
39.12886,-84.50404,05-03-2024 00:00,60.579167,0.016118,128.266664,36
39.12886,-84.50404,06-03-2024 00:00,52.8875,0.015529,99.866664,31
39.12886,-84.50404,07-03-2024 00:00,45.979167,0.020235,133.5,25.66666667
39.12886,-84.50404,08-03-2024 00:00,51.629167,0.018529,95.1,30
39.12886,-84.50404,09-03-2024 00:00,47.745833,0.03,78.933336,31
39.12886,-84.50404,10-03-2024 00:00,38.516667,0.037176,68.666664,38
39.12886,-84.50404,11-03-2024 00:00,44.7,0.033765,68.933336,38
39.12886,-84.50404,12-03-2024 00:00,56.404167,0.044882,128.233336,47
39.12886,-84.50404,13-03-2024 00:00,62.225,0.042625,231.566664,54
39.12886,-84.50404,14-03-2024 00:00,64.341667,0.035647,227.533336,49
39.12886,-84.50404,15-03-2024 00:00,51.895833,0.025529,96.733336,33
39.12886,-84.50404,16-03-2024 00:00,51.616667,0.039353,121,42
39.12886,-84.50404,17-03-2024 00:00,44.858333,0.038882,39.1,41
39.12886,-84.50404,18-03-2024 00:00,32.879167,0.030353,69.266664,31
39.12886,-84.50404,19-03-2024 00:00,40.375,0.039824,134.933336,40
39.12886,-84.50404,20-03-2024 00:00,46.575,0.040882,86.433336,43
39.12886,-84.50404,21-03-2024 00:00,36.081818,0.037176,59.833336,37
39.12886,-84.50404,22-03-2024 00:00,42.233333,0.023,213.866664,41.33333333
39.12886,-84.50404,23-03-2024 00:00,36.966667,0.036471,198.566664,47.5
39.12886,-84.50404,24-03-2024 00:00,40.904167,0.043647,101.566664,44
39.12886,-84.50404,25-03-2024 00:00,58.3875,0.050471,102.233336,48
39.12886,-84.50404,26-03-2024 00:00,55.520833,0.037118,70.866664,42
39.12886,-84.50404,27-03-2024 00:00,43.275,0.029235,111.133336,35
39.12886,-84.50404,28-03-2024 00:00,45.975,0.037462,195.233336,46.33333333
39.12886,-84.50404,29-03-2024 00:00,58.320833,0.040588,181.366664,52
39.12886,-84.50404,30-03-2024 00:00,64.716667,0.047824,157.233336,51
39.12886,-84.50404,31-03-2024 00:00,57.3625,0.035412,301.566664,50.66666667
39.12886,-84.50404,01-04-2024 00:00,65.741667,0.028235,157.233336,42
39.12886,-84.50404,02-04-2024 00:00,62.458333,0.032353,71.133336,33
39.12886,-84.50404,03-04-2024 00:00,42.770833,0.036235,49.933336,36
39.12886,-84.50404,04-04-2024 00:00,38.904167,0.026647,38.9,28
39.12886,-84.50404,05-04-2024 00:00,41.75,0.028294,59.966664,31
39.12886,-84.50404,06-04-2024 00:00,46.345833,0.035471,80.533336,43
39.12886,-84.50404,07-04-2024 00:00,53.416667,0.043294,61.133336,45
39.12886,-84.50404,08-04-2024 00:00,66.383333,0.043882,179.234784,51.5
39.12886,-84.50404,09-04-2024 00:00,61.258333,0.035118,234.033336,46.66666667
39.12886,-84.50404,10-04-2024 00:00,59.004167,0.023941,106.266664,30.5
39.12886,-84.50404,11-04-2024 00:00,58.7625,0.037471,75.633336,42
39.12886,-84.50404,12-04-2024 00:00,49.883333,0.035,84.966664,39
39.12886,-84.50404,13-04-2024 00:00,57.095833,0.041176,68.8,46
39.12886,-84.50404,14-04-2024 00:00,70.254167,0.049941,118.733336,67
39.12886,-84.50404,15-04-2024 00:00,73.841667,0.052,231.5,64
39.12886,-84.50404,16-04-2024 00:00,73.679167,0.048647,153.6,49.5
39.12886,-84.50404,17-04-2024 00:00,70.7875,0.044471,153.833336,48.5
39.12886,-84.50404,18-04-2024 00:00,67.6,0.043882,86.633336,45
39.12886,-84.50404,19-04-2024 00:00,58.525,0.040765,72.333336,41
39.12886,-84.50404,20-04-2024 00:00,50.620833,0.039176,67.466664,42
39.12886,-84.50404,21-04-2024 00:00,44.495833,0.030412,125.466664,34
39.12886,-84.50404,22-04-2024 00:00,52.904167,0.047529,144.733336,49.5
39.12886,-84.50404,29-04-2024 00:00,72.870833,0.041647,152.7,47.5
39.12886,-84.50404,30-04-2024 00:00,67.325,0.030941,93.833336,44
39.12886,-84.50404,01-05-2024 00:00,71.016667,0.033471,138.233336,58
39.12886,-84.50404,02-05-2024 00:00,76.191667,0.045118,166.733336,61
39.12886,-84.50404,03-05-2024 00:00,69.82381,0.030765,224.9,48.66666667
39.12886,-84.50404,04-05-2024 00:00,68.920833,0.027882,131.3,38.5
39.12886,-84.50404,05-05-2024 00:00,71.9125,0.039471,112.066664,47
39.12886,-84.50404,06-05-2024 00:00,67.391667,0.027941,157.966664,36
39.12886,-84.50404,07-05-2024 00:00,68.979167,0.032588,131.7,40
39.12886,-84.50404,08-05-2024 00:00,71.366667,0.040471,117.233336,46
39.12886,-84.50404,09-05-2024 00:00,65.709524,0.032941,124.6,37
39.12886,-84.50404,10-05-2024 00:00,58.866667,0.026235,69.3,37
39.12886,-84.50404,11-05-2024 00:00,62.254167,0.037176,85.433336,44
39.12886,-84.50404,12-05-2024 00:00,65.766667,0.044471,183.7,48
39.12886,-84.50404,13-05-2024 00:00,69.533333,0.045176,136.766664,49
39.12886,-84.50404,14-05-2024 00:00,62.45,0.024471,88.766664,27.5
39.12886,-84.50404,15-05-2024 00:00,66.495833,0.038647,149.147824,39
39.12886,-84.50404,16-05-2024 00:00,70.245833,0.041765,208.366664,54.5
39.12886,-84.50404,17-05-2024 00:00,68.208333,0.034529,125.066664,44
39.12886,-84.50404,18-05-2024 00:00,71.383333,0.047353,169.166664,58
39.12886,-84.50404,19-05-2024 00:00,77.445833,0.042824,197.333336,84
39.12886,-84.50404,20-05-2024 00:00,78.083333,0.046941,197.133336,71
39.12886,-84.50404,21-05-2024 00:00,78.845833,0.044176,276.766664,52
39.12886,-84.50404,22-05-2024 00:00,75.0125,0.041059,200.1,50.5
39.12886,-84.50404,23-05-2024 00:00,70.066667,0.040824,128.666664,42.5
39.12886,-84.50404,24-05-2024 00:00,72.091667,0.044706,141.566664,51
39.12886,-84.50404,25-05-2024 00:00,75.170833,0.038647,158.966664,50
39.12886,-84.50404,26-05-2024 00:00,71.633333,0.044588,165.266664,50.5
39.12886,-84.50404,27-05-2024 00:00,69.558333,0.043882,102.033336,44
39.12886,-84.50404,28-05-2024 00:00,69.504167,0.049235,48.766664,54
39.12886,-84.50404,29-05-2024 00:00,63.016667,0.033529,61.266664,41
39.12886,-84.50404,30-05-2024 00:00,65.6375,0.044765,124.866664,46
39.12886,-84.50404,31-05-2024 00:00,66.991667,0.049824,78.566664,58
39.12886,-84.50404,01-06-2024 00:00,67.391667,0.042176,115.2,45
39.12886,-84.50404,02-06-2024 00:00,67.408333,0.024824,203.833336,42.33333333
39.12886,-84.50404,03-06-2024 00:00,73.2625,0.033529,123.7,42.5
39.12886,-84.50404,04-06-2024 00:00,75.845833,0.034353,128.366664,41
39.12886,-84.50404,05-06-2024 00:00,74.816667,0.032353,181.666664,39.33333333
39.12886,-84.50404,06-06-2024 00:00,74.758333,0.045813,82.333336,47
39.12886,-84.50404,07-06-2024 00:00,72.220833,0.043471,75.866664,49
39.12886,-84.50404,08-06-2024 00:00,70.270833,0.041647,167.3,43
39.12886,-84.50404,09-06-2024 00:00,71.3625,0.044059,69.566664,46
39.12886,-84.50404,10-06-2024 00:00,63.004167,0.019647,69.133336,25
39.12886,-84.50404,11-06-2024 00:00,66.0375,0.043,155,71
39.12886,-84.50404,12-06-2024 00:00,72.129167,0.054882,106.233336,101
39.12886,-84.50404,13-06-2024 00:00,77.425,0.052412,120.566664,87
39.12886,-84.50404,14-06-2024 00:00,77.995833,0.057,236.166664,87
39.12886,-84.50404,15-06-2024 00:00,75.4375,0.038588,64.066664,44
39.12886,-84.50404,16-06-2024 00:00,79.4625,0.056412,171.666664,105
39.12886,-84.50404,17-06-2024 00:00,85.9125,0.041176,381.666664,61
39.12886,-84.50404,18-06-2024 00:00,84.895833,0.040412,243.933336,56
39.12886,-84.50404,19-06-2024 00:00,83.2,0.041412,312.6,64
39.12886,-84.50404,20-06-2024 00:00,84.2625,0.061059,473.733336,129
39.12886,-84.50404,21-06-2024 00:00,86.170833,0.055059,371.51304,108
39.12886,-84.50404,22-06-2024 00:00,86.241667,0.049941,369.8,75.5
39.12886,-84.50404,23-06-2024 00:00,80.141667,0.037647,254.8,49
39.12886,-84.50404,24-06-2024 00:00,77.75,0.042765,110.566664,51
39.12886,-84.50404,25-06-2024 00:00,78.595455,0.047412,141.033336,71
39.12886,-84.50404,26-06-2024 00:00,74.575,0.032059,152.6,39
39.12886,-84.50404,27-06-2024 00:00,73.968421,0.047059,97.833336,51
39.12886,-84.50404,28-06-2024 00:00,79.533333,0.045294,147.766664,50.5
39.12886,-84.50404,29-06-2024 00:00,80.766667,0.033353,278.1,50.33333333
39.12886,-84.50404,30-06-2024 00:00,76.479167,0.036529,83.966664,38
39.12886,-84.50404,01-07-2024 00:00,68.316667,0.040529,56.7,43
39.12886,-84.50404,02-07-2024 00:00,76.429167,0.048294,166.9,61
39.12886,-84.50404,03-07-2024 00:00,81.016667,0.031529,240.5,52.5
39.12886,-84.50404,04-07-2024 00:00,77.466667,0.029294,176.466664,44
39.12886,-84.50404,05-07-2024 00:00,75.6625,0.035118,175.633336,43
39.12886,-84.50404,06-07-2024 00:00,76.2125,0.040529,133.066664,47
39.12886,-84.50404,07-07-2024 00:00,79.304167,0.045882,225.633336,87
39.12886,-84.50404,08-07-2024 00:00,82.016667,0.046941,202.3,53.5
39.12886,-84.50404,09-07-2024 00:00,80.516667,0.035235,232.5,54
39.12886,-84.50404,10-07-2024 00:00,73.266667,0.040706,92.6,50
39.12886,-84.50404,11-07-2024 00:00,77.0125,0.051294,227.966664,84
39.12886,-84.50404,12-07-2024 00:00,77.991667,0.037,235.733336,64
39.12886,-84.50404,13-07-2024 00:00,81.695833,0.042941,254.7,61
39.12886,-84.50404,14-07-2024 00:00,78.579167,0.038471,286.733336,53
39.12886,-84.50404,15-07-2024 00:00,84.058333,0.048353,242.066664,55
39.12886,-84.50404,16-07-2024 00:00,81.570833,0.044824,136.266664,50
39.12886,-84.50404,17-07-2024 00:00,78.091667,0.035118,247.266664,49.66666667
39.12886,-84.50404,18-07-2024 00:00,71.4375,0.033882,99.933336,39
39.12886,-84.50404,19-07-2024 00:00,72.570833,0.042059,113.7,49
39.12886,-84.50404,20-07-2024 00:00,75.158333,0.051471,214.7,74
39.12886,-84.50404,21-07-2024 00:00,75,0.053235,210.233336,61
39.12886,-84.50404,22-07-2024 00:00,74.4125,0.048235,165.566664,67
39.12886,-84.50404,23-07-2024 00:00,78.229167,0.045824,288.8,64
39.12886,-84.50404,24-07-2024 00:00,76.508333,0.037,282.266664,57.5
39.12886,-84.50404,25-07-2024 00:00,75.775,0.040588,336.6,62
39.12886,-84.50404,26-07-2024 00:00,75.329167,0.047118,314.666664,59
39.12886,-84.50404,27-07-2024 00:00,76.995833,0.055941,180.966664,108
39.12886,-84.50404,28-07-2024 00:00,75.095833,0.022294,195.966664,44.5
39.12886,-84.50404,29-07-2024 00:00,78.0625,0.031412,216.5,42.66666667
39.12886,-84.50404,30-07-2024 00:00,79.595833,0.042235,141.4,48
39.12886,-84.50404,31-07-2024 00:00,76.0375,0.031353,142.833336,44.5
39.12886,-84.50404,01-08-2024 00:00,77.7,0.034706,279.2,50.66666667
39.12886,-84.50404,02-08-2024 00:00,74.2125,0.038412,157.3,47.5
39.12886,-84.50404,03-08-2024 00:00,77.756522,0.040529,182.733336,52
39.12886,-84.50404,04-08-2024 00:00,82.695833,0.037529,460.933336,69
39.12886,-84.50404,05-08-2024 00:00,83.85,0.042412,345.966664,67.5
39.12886,-84.50404,06-08-2024 00:00,84.6875,0.049353,322.166664,69
39.12886,-84.50404,07-08-2024 00:00,77.670833,0.036765,154.3,46
39.12886,-84.50404,08-08-2024 00:00,76.408333,0.044235,176.533336,53
39.12886,-84.50404,09-08-2024 00:00,75.620833,0.044412,143.066664,48.5
39.12886,-84.50404,10-08-2024 00:00,69.170833,0.032353,120.5,37
39.12886,-84.50404,11-08-2024 00:00,70.2,0.030059,96.1,36
39.12886,-84.50404,12-08-2024 00:00,72.583333,0.041,106.066664,49
39.12886,-84.50404,13-08-2024 00:00,76.491667,0.045471,133.5,71
39.12886,-84.50404,14-08-2024 00:00,78.020833,0.049471,177.766664,64
39.12886,-84.50404,15-08-2024 00:00,76.975,0.044,202.033336,54.5
39.12886,-84.50404,16-08-2024 00:00,75.675,0.031059,220.4,45.33333333
39.12886,-84.50404,17-08-2024 00:00,79.033333,0.037706,186.233336,51
39.12886,-84.50404,18-08-2024 00:00,72.983333,0.031765,96.366664,36
39.12886,-84.50404,19-08-2024 00:00,71.254167,0.031647,258.3,45.66666667
39.12886,-84.50404,20-08-2024 00:00,64.933333,0.036471,122.166664,42
39.12886,-84.50404,21-08-2024 00:00,65.591667,0.038824,105.966664,44
39.12886,-84.50404,22-08-2024 00:00,68.868182,0.038059,169.633336,44
39.12886,-84.50404,23-08-2024 00:00,73.745833,0.052765,174.866664,105
39.12886,-84.50404,24-08-2024 00:00,79.5875,0.048294,252.9,77
39.12886,-84.50404,25-08-2024 00:00,82.266667,0.045824,400.633336,80
39.12886,-84.50404,26-08-2024 00:00,82.668421,0.046824,307.4,108
39.12886,-84.50404,27-08-2024 00:00,86.535,0.058824,291.8,140
39.12886,-84.50404,28-08-2024 00:00,83.175,0.042588,335.366664,97
39.12886,-84.50404,29-08-2024 00:00,82.482609,0.041647,234.233336,97
39.12886,-84.50404,30-08-2024 00:00,83.545833,0.048882,276.9,77
39.12886,-84.50404,31-08-2024 00:00,79.954167,0.041,258.533336,50
39.12886,-84.50404,01-09-2024 00:00,77.741667,0.040059,110.7,44
39.12886,-84.50404,02-09-2024 00:00,70,0.037353,131.966664,42.5
39.12886,-84.50404,03-09-2024 00:00,68.025,0.037588,92.1,42
39.12886,-84.50404,04-09-2024 00:00,72.2875,0.041765,93.433336,44
39.12886,-84.50404,05-09-2024 00:00,77.1375,0.054882,152.533336,105
39.12886,-84.50404,06-09-2024 00:00,75.179167,0.036529,228.233336,49
39.12886,-84.50404,07-09-2024 00:00,60.466667,0.030235,47.133336,31
39.12886,-84.50404,08-09-2024 00:00,59.670833,0.027529,85.266664,40
39.12886,-84.50404,09-09-2024 00:00,65.858333,0.031529,141.147824,43
39.12886,-84.50404,10-09-2024 00:00,71.454167,0.037471,157.018184,87
39.12886,-84.50404,11-09-2024 00:00,74.8875,0.041176,131.466664,71
39.12886,-84.50404,12-09-2024 00:00,74.804167,0.051412,242.233336,64
39.12886,-84.50404,13-09-2024 00:00,75.2375,0.034818,133.1,41.5
39.12886,-84.50404,14-09-2024 00:00,78.341667,0.039059,102.9,38
39.12886,-84.50404,15-09-2024 00:00,77.791667,0.041471,167.533336,41.66666667
39.12886,-84.50404,16-09-2024 00:00,76.220833,0.042471,178.033336,49.5
39.12886,-84.50404,17-09-2024 00:00,73.533333,0.041353,144.5,48
39.12886,-84.50404,18-09-2024 00:00,78.066667,0.026118,134.2,41
39.12886,-84.50404,19-09-2024 00:00,79.579167,0.043235,131.966664,58
39.12886,-84.50404,20-09-2024 00:00,81.279167,0.043529,163.933336,52
39.12886,-84.50404,21-09-2024 00:00,82.7125,0.036412,263.766664,74
39.12886,-84.50404,22-09-2024 00:00,76.129167,0.034882,235.2,52.5
39.12886,-84.50404,23-09-2024 00:00,72.3875,0.029765,115.433336,40
39.12886,-84.50404,24-09-2024 00:00,69.370833,0.023706,150.4,33
39.12886,-84.50404,25-09-2024 00:00,69.570833,0.024529,121.833336,35.5
39.12886,-84.50404,26-09-2024 00:00,68.3125,0.025059,85.566664,27.5
39.12886,-84.50404,27-09-2024 00:00,69.125,0.027412,78.966664,30
39.12886,-84.50404,28-09-2024 00:00,65.370833,0.026529,82.2,27
39.12886,-84.50404,29-09-2024 00:00,66.9,0.019471,81.966664,24.5
39.12886,-84.50404,30-09-2024 00:00,69.358333,0.02725,151.666664,32.33333333
45.496641,-122.602877,12-06-2024 00:00,59.875,0.036412,42,41
45.496641,-122.602877,13-06-2024 00:00,60.625,0.030824,56.366664,35
45.496641,-122.602877,14-06-2024 00:00,58.458333,0.031176,55.066664,34
45.496641,-122.602877,15-06-2024 00:00,55.208333,0.022118,42.03636,27
45.496641,-122.602877,16-06-2024 00:00,53.791667,0.019588,43.4,27
45.496641,-122.602877,17-06-2024 00:00,53.75,0.021294,54.533336,22
45.496641,-122.602877,18-06-2024 00:00,60.291667,0.026765,39.133336,31
45.496641,-122.602877,19-06-2024 00:00,68.666667,0.032412,62.7,41
45.496641,-122.602877,20-06-2024 00:00,73.5,0.038765,123.966664,47
45.496641,-122.602877,21-06-2024 00:00,74.666667,0.037941,90.1,47
45.496641,-122.602877,22-06-2024 00:00,70.541667,0.031294,62.866664,48
45.496641,-122.602877,23-06-2024 00:00,62.875,0.025471,35.533336,28
45.496641,-122.602877,24-06-2024 00:00,63.75,0.027706,31.166664,31
45.496641,-122.602877,25-06-2024 00:00,70.791667,0.041941,82.1,74
45.496641,-122.602877,26-06-2024 00:00,63.791667,0.026353,72.4,27
45.496641,-122.602877,27-06-2024 00:00,61.458333,0.021471,19.7,23
45.496641,-122.602877,28-06-2024 00:00,65.833333,0.026941,19.69524,32
45.496641,-122.602877,29-06-2024 00:00,68.375,0.018,62.366664,28
45.496641,-122.602877,30-06-2024 00:00,69.583333,0.02325,41.633336,26
40.46542,-79.960757,01-01-2024 00:00,34.954167,0.017294,221.233328,27.4
40.46542,-79.960757,02-01-2024 00:00,34.5875,0.02225,201.2,27.75
40.46542,-79.960757,03-01-2024 00:00,36.895833,0.018,292.133328,34.75
40.46542,-79.960757,04-01-2024 00:00,32.3125,0.031,175.266664,31
40.46542,-79.960757,05-01-2024 00:00,30.108333,0.008941,343.6,41.5
40.46542,-79.960757,06-01-2024 00:00,32.183333,0.010706,412.1,41
40.46542,-79.960757,07-01-2024 00:00,35.604167,0.012824,406.633336,36.6
40.46542,-79.960757,08-01-2024 00:00,37.054167,0.017765,594.266672,43.75
40.46542,-79.960757,09-01-2024 00:00,41.729167,0.022,157.533336,25.5
40.46542,-79.960757,10-01-2024 00:00,37.9625,0.020412,96.7,21
40.46542,-79.960757,11-01-2024 00:00,39.0625,0.019353,213.533336,30
40.46542,-79.960757,12-01-2024 00:00,39.033333,0.023353,282.566672,35.75
40.46542,-79.960757,13-01-2024 00:00,34.095833,0.022529,136.333336,23
40.46542,-79.960757,14-01-2024 00:00,21.629167,0.024059,165.8,26.5
40.46542,-79.960757,15-01-2024 00:00,18.004167,0.017882,268.233336,32.75
40.46542,-79.960757,16-01-2024 00:00,16.875,0.026353,314.966664,40.5
40.46542,-79.960757,17-01-2024 00:00,15.954167,0.027824,211.866664,32
40.46542,-79.960757,18-01-2024 00:00,26.729167,0.023,183.234784,29.25
40.46542,-79.960757,19-01-2024 00:00,25.1375,0.025647,340.233336,39.75
40.46542,-79.960757,20-01-2024 00:00,17,0.026647,208.966664,31.5
40.46542,-79.960757,21-01-2024 00:00,21.429167,0.017941,355.866664,40.75
40.46542,-79.960757,22-01-2024 00:00,27.141667,0.021059,430.766672,45.75
40.46542,-79.960757,23-01-2024 00:00,40.0125,0.002353,344.733328,46
40.46542,-79.960757,24-01-2024 00:00,46.3125,0.004529,504.666672,46.25
40.46542,-79.960757,25-01-2024 00:00,56.008333,0.003529,245.366664,33.25
40.46542,-79.960757,26-01-2024 00:00,57.483333,0.013706,93.933328,26
40.46542,-79.960757,27-01-2024 00:00,46.341667,0.008824,183.533336,22.25
40.46542,-79.960757,28-01-2024 00:00,43.15,0.016294,83.68696,23
40.46542,-79.960757,29-01-2024 00:00,35.458333,0.021765,144.566664,23
40.46542,-79.960757,30-01-2024 00:00,37.320833,0.009882,229.566664,31.5
40.46542,-79.960757,31-01-2024 00:00,39.4125,0.019706,394.966664,38.8
40.46542,-79.960757,01-02-2024 00:00,43.420833,0.021235,308.1,36.5
40.46542,-79.960757,02-02-2024 00:00,40.745833,0.013118,234.327272,28.25
40.46542,-79.960757,03-02-2024 00:00,37.045833,0.010294,290.966672,32
40.46542,-79.960757,04-02-2024 00:00,40.516667,0.018941,319.666664,40.25
40.46542,-79.960757,05-02-2024 00:00,38.254167,0.022118,238.533336,34.25
40.46542,-79.960757,06-02-2024 00:00,35.65,0.017706,231.8,34.6
40.46542,-79.960757,07-02-2024 00:00,38.945833,0.010647,274.566664,40.25
40.46542,-79.960757,08-02-2024 00:00,45.175,0.013471,373.766664,43.5
40.46542,-79.960757,09-02-2024 00:00,56.15,0.034353,393.133336,44.4
40.46542,-79.960757,10-02-2024 00:00,56.508333,0.027588,285.6,39.75
40.46542,-79.960757,11-02-2024 00:00,42.704167,0.016647,316.233328,36.25
40.46542,-79.960757,12-02-2024 00:00,38.529167,0.020471,330.533336,33.4
40.46542,-79.960757,13-02-2024 00:00,38.141667,0.027,293.7,38.75
40.46542,-79.960757,14-02-2024 00:00,33.670833,0.018882,171.266672,30.75
40.46542,-79.960757,15-02-2024 00:00,37.870833,0.029,164.233336,34.66666667
40.46542,-79.960757,16-02-2024 00:00,33.425,0.027824,91.8,31
40.46542,-79.960757,17-02-2024 00:00,26.45,0.032647,94.433336,32
40.46542,-79.960757,18-02-2024 00:00,28.4125,0.030824,143.866664,33
40.46542,-79.960757,19-02-2024 00:00,33.604167,0.017412,195.866664,46.5
40.46542,-79.960757,20-02-2024 00:00,37.054167,0.017412,230.6,47.5
40.46542,-79.960757,21-02-2024 00:00,44.720833,0.030588,271.533336,49.33333333
40.46542,-79.960757,22-02-2024 00:00,46.5625,0.018235,326.966664,51
40.46542,-79.960757,23-02-2024 00:00,48.195833,0.033353,251.266664,49
40.46542,-79.960757,24-02-2024 00:00,32.520833,0.027235,96.933336,31
40.46542,-79.960757,25-02-2024 00:00,35.295833,0.023353,71.1,31
40.46542,-79.960757,26-02-2024 00:00,49.075,0.018353,144,43
40.46542,-79.960757,27-02-2024 00:00,55.445833,0.033471,347.930432,52.66666667
40.46542,-79.960757,28-02-2024 00:00,51.1,0.026294,176.2,40.5
40.46542,-79.960757,29-02-2024 00:00,31.541667,0.019882,83.766664,33
40.46542,-79.960757,01-03-2024 00:00,40.704167,0.028882,136.9,33
40.46542,-79.960757,02-03-2024 00:00,48.941667,0.016941,80.166664,25.5
40.46542,-79.960757,03-03-2024 00:00,55.375,0.018941,133.5,39.5
40.46542,-79.960757,04-03-2024 00:00,58.641667,0.033882,176.666664,39
40.46542,-79.960757,05-03-2024 00:00,62.166667,0.030647,90.1,37
40.46542,-79.960757,06-03-2024 00:00,57.7125,0.018941,88.472728,26.5
40.46542,-79.960757,07-03-2024 00:00,48.7375,0.009824,104.3,21.66666667
40.46542,-79.960757,08-03-2024 00:00,53.654167,0.027941,76.833336,29
40.46542,-79.960757,09-03-2024 00:00,49.65,0.026353,35.933336,29
40.46542,-79.960757,10-03-2024 00:00,35.075,0.034353,62.9,33
40.46542,-79.960757,11-03-2024 00:00,42.170833,0.036706,40.666664,38
40.46542,-79.960757,12-03-2024 00:00,56.154167,0.028529,82,44
40.46542,-79.960757,13-03-2024 00:00,57.516667,0.026412,253,51.66666667
40.46542,-79.960757,14-03-2024 00:00,60.729167,0.040765,202,52
40.46542,-79.960757,15-03-2024 00:00,53.054167,0.032471,67.933336,36
40.46542,-79.960757,16-03-2024 00:00,50.120833,0.037824,132.766664,39
40.46542,-79.960757,17-03-2024 00:00,45.633333,0.034882,53.3,34
40.46542,-79.960757,18-03-2024 00:00,33.258333,0.028471,51.3,28
40.46542,-79.960757,19-03-2024 00:00,39.129167,0.035412,102.7,34
40.46542,-79.960757,20-03-2024 00:00,41.545833,0.033412,80.633336,34
40.46542,-79.960757,21-03-2024 00:00,32.670833,0.031471,51.633336,33
40.46542,-79.960757,22-03-2024 00:00,40.504167,0.022471,396.5,53.66666667
40.46542,-79.960757,23-03-2024 00:00,36.895833,0.036353,192.7,46
40.46542,-79.960757,24-03-2024 00:00,38.441667,0.033235,44.866664,38
40.46542,-79.960757,25-03-2024 00:00,51.8375,0.041647,108.4,44
40.46542,-79.960757,26-03-2024 00:00,49.804167,0.019176,90.366664,27
40.46542,-79.960757,27-03-2024 00:00,54.275,0.029471,87.033336,32
40.46542,-79.960757,28-03-2024 00:00,44.416667,0.038235,143.566664,43
40.46542,-79.960757,29-03-2024 00:00,45.420833,0.032176,96.3,43
40.46542,-79.960757,30-03-2024 00:00,42.5,0.016059,139.433336,36.5
40.46542,-79.960757,31-03-2024 00:00,52.516667,0.034176,206.6,44
40.46542,-79.960757,01-04-2024 00:00,55.395833,0.033529,38.457144,38
40.46542,-79.960757,02-04-2024 00:00,57.145455,0.021455,67.657144,27
40.46542,-79.960757,03-04-2024 00:00,48.795833,0.026765,46.466664,32
40.46542,-79.960757,04-04-2024 00:00,41.354167,0.030588,29.533336,31
40.46542,-79.960757,05-04-2024 00:00,39.870833,0.035706,45.2,35
40.46542,-79.960757,06-04-2024 00:00,44.983333,0.030353,52.633336,37
40.46542,-79.960757,07-04-2024 00:00,49.445833,0.027941,61.433336,41
40.46542,-79.960757,08-04-2024 00:00,58.966667,0.024235,107.733336,41
40.46542,-79.960757,09-04-2024 00:00,63.079167,0.040941,163.366664,49
40.46542,-79.960757,10-04-2024 00:00,61.929167,0.030118,96.278264,36
40.46542,-79.960757,11-04-2024 00:00,61.720833,0.03,84.866664,33
